github.com/AlDanial/cloc v 2.06  T=26.19 s (31.0 files/s, 6826.9 lines/s)
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                                                                blank        comment           code
./.next-dev/static/chunks/app/(admin)/admin/settings/page.js                                                                                           13             20             28
./.next-dev/static/chunks/app/_not-found/page.js                                                                                                       13             20             28
./.next-dev/static/chunks/react-refresh.js                                                                                                             13             21             28
./lib/utils/dataUri.ts                                                                                                                                  5              0             28
./public/placeholders/epaper-3x4.svg                                                                                                                    1              0             28
./.github/workflows/ci.yml                                                                                                                              9              0             26
./.next-dev/server/vendor-chunks/jws.js                                                                                                                16             23             25
./app/(reader)/main/preferences/page.tsx                                                                                                                1              1             25
./lib/auth/jwtSecret.ts                                                                                                                                 4              0             25
./lib/content/liveStories.ts                                                                                                                            3              0             25
./public/placeholders/story-9x16.svg                                                                                                                    1              0             25
./eslint.config.mjs                                                                                                                                     4             20             24
./.next-dev/static/chunks/fallback/_pages-dir-browser_node_modules_next_dist_pages__error_js.js                                                        16             23             23
./.next-dev/types/cache-life.d.ts                                                                                                                      12            106             23
./app/api/ai/search/route.ts                                                                                                                            3              0             23
./.next-dev/server/pages/_app.js                                                                                                                        9             15             22
./.next-dev/server/vendor-chunks/use-sync-external-store.js                                                                                            13             20             22
./app/(admin)/layout.tsx                                                                                                                                5              0             22
./app/api/health/route.ts                                                                                                                               4              0             22
./lib/auth/adminBanner.ts                                                                                                                               7              0             22
./.next-dev/react-loadable-manifest.json                                                                                                                0              0             20
./app/robots.ts                                                                                                                                         4              0             19
./.next-dev/server/vendor-chunks/zustand.js                                                                                                            10             17             18
./.next-dev/static/chunks/pages/_app.js                                                                                                                 7             14             18
./app/(admin)/admin/epapers/[id]/edit/page.tsx                                                                                                          4              0             18
./public/placeholders/avatar.svg                                                                                                                        1              0             18
./data/marketing-leads.json                                                                                                                             0              0             17
./data/videos.json                                                                                                                                      0              0             17
./lib/contact/ticket.ts                                                                                                                                 3              0             17
./app/(admin)/admin/analytics/page.tsx                                                                                                                  0              0             16
./app/(reader)/main/category/[slug]/layout.tsx                                                                                                          3              0             16
./data/epapers.json                                                                                                                                     0              0             15
./lib/models/Author.ts                                                                                                                                  3              0             15
./.next-dev/server/app-paths-manifest.json                                                                                                              0              0             14
./.next-dev/server/vendor-chunks/ecdsa-sig-formatter.js                                                                                                 7             14             14
./.next-dev/server/vendor-chunks/preact.js                                                                                                              7             14             14
./app/(admin)/dashboard/page.tsx                                                                                                                        3              0             14
./public/logo-icon.svg                                                                                                                                  0              0             14
./vitest.config.ts                                                                                                                                      1              0             14
./.hostinger/release-state.json                                                                                                                         0              0             13
./.next-dev/server/vendor-chunks/bcryptjs.js                                                                                                            7             14             13
./components/providers/SessionProvider.tsx                                                                                                              3              1             13
./lib/auth/redirect.ts                                                                                                                                  2              0             13
./.next-dev/static/chunks/app/(admin)/admin/analytics/page.js                                                                                           5             11             12
./.next-dev/static/chunks/app/(marketing)/page.js                                                                                                       5             11             12
./.next-dev/static/chunks/app/api/admin/articles/[id]/tts/route.js                                                                                      5             11             12
./.next-dev/static/chunks/app/api/admin/articles/route.js                                                                                               5             11             12
./.next-dev/static/chunks/app/api/admin/categories/route.js                                                                                             5             11             12
./.next-dev/static/chunks/app/api/admin/team/route.js                                                                                                   5             11             12
./.next-dev/static/chunks/app/api/admin/tts/assets/route.js                                                                                             5             11             12
./.next-dev/static/chunks/app/api/admin/tts/settings/route.js                                                                                           5             11             12
./.next-dev/static/chunks/app/api/ai/tts/route.js                                                                                                       5             11             12
./.next-dev/static/chunks/app/api/articles/latest/route.js                                                                                              5             11             12
./.next-dev/static/chunks/app/api/auth/[...nextauth]/route.js                                                                                           5             11             12
./.next-dev/static/chunks/app/api/breaking/route.js                                                                                                     5             11             12
./.next-dev/static/chunks/app/api/epapers/latest/route.js                                                                                               5             11             12
./.next-dev/static/chunks/app/api/epapers/route.js                                                                                                      5             11             12
./.next-dev/static/chunks/app/api/stories/latest/route.js                                                                                               5             11             12
./.next-dev/static/chunks/app/api/user/save/route.js                                                                                                    5             11             12
./.next-dev/static/chunks/app/manifest.webmanifest/route.js                                                                                             5             11             12
./components/layout/Container.tsx                                                                                                                       2              4             12
./types/custom.d.ts                                                                                                                                     2              0             12
./.next-dev/prerender-manifest.json                                                                                                                     0              0             11
./lib/models/Media.ts                                                                                                                                   2              0             11
./.next-dev/server/vendor-chunks/buffer-equal-constant-time.js                                                                                          4             11             10
./.next-dev/server/vendor-chunks/oauth4webapi.js                                                                                                        4             11             10
./.next-dev/server/vendor-chunks/preact-render-to-string.js                                                                                             4             11             10
./.next-dev/server/vendor-chunks/react-swipeable.js                                                                                                     4             11             10
./app/(admin)/admin/team/page.tsx                                                                                                                       3              0             10
./lib/popups/usePopupState.ts                                                                                                                           4              0             10
./.idea/Zaid-lokswami.iml                                                                                                                               0              0              9
./.idea/libraries/source_code.xml                                                                                                                       0              0              9
./.next-dev/server/vendor-chunks/jwa.js                                                                                                                 4             11              9
./.next-dev/server/vendor-chunks/lodash.includes.js                                                                                                     4             11              9
./.next-dev/server/vendor-chunks/lodash.isboolean.js                                                                                                    4             11              9
./.next-dev/server/vendor-chunks/lodash.isinteger.js                                                                                                    4             11              9
./.next-dev/server/vendor-chunks/lodash.isnumber.js                                                                                                     4             11              9
./.next-dev/server/vendor-chunks/lodash.isplainobject.js                                                                                                4             11              9
./.next-dev/server/vendor-chunks/lodash.isstring.js                                                                                                     4             11              9
./.next-dev/server/vendor-chunks/lodash.once.js                                                                                                         4             11              9
./.next-dev/server/vendor-chunks/ms.js                                                                                                                  4             11              9
./.next-dev/server/vendor-chunks/safe-buffer.js                                                                                                         4             11              9
./.next-dev/static/webpack/webpack.051d3aae95370958.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.051e374f7697884f.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.092071d119366b4f.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.0cec71ecfeeec9de.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.0ef2b6a13acdbe64.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.1bfbf6a17610820c.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.1ce9ea0d74464028.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.1dc073a467963e57.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.2318831f9e216062.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.297696e00d49a2c9.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.2cbf3afe96915789.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.2eb7cdbdfb98a7c1.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.385c336cd08bc904.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.39afacd0f0fa06bc.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.3a0aa80667243bad.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.40220397d353ac06.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.467990535c4f66e2.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.489640569665629a.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.4bb0623e77df59a3.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.4bb2a2de523a6d5b.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.4bb707e08a24ad9f.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.4d2e51893cecf205.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.569af71dafa44ce5.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.5717eefbc712b04c.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.5ab143b038e9e20a.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.5ad39c5cbfb52d2e.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.5c85a63ec807a59c.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.5e7a753be4463b3f.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.5f5d4881cedb7495.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.6079fbd48d2c3f3a.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.64a85516d2fc37da.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.6cccc67a444c0ff3.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.6cee69759a27afbe.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.6d5196688154f52d.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.6ec8621d3d5ba8b7.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.70fc3f505edf9c23.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.7bcd72198add8db2.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.83e48ad5d06700c4.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.84cee66af2124bb6.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.85bd60cbf2cc3d1c.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.94a44dedb3e5dc00.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.9562d589838b7dce.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.99232fbc0422908d.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.9cb82b3f8172db46.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.9e14e52d294ada60.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.a1d7263a37797b18.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.a29b14495ba58498.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.a696db7fc8142dea.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.a9078f7022724567.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.ab482c08f0564550.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.ab54aa685a2b5311.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.ae237d715d88240f.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.bd51c74ff45880cf.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.c69ea8eb7d74cd60.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.cbd203e07b9917cd.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.cf4b2a392517e326.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.d037fcc576ae71fc.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.dbe8b2490d305b5c.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.dd19aafdc5616cd4.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.df540ffb54505dd0.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.e001413319971939.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.e201e31d35f4a3f7.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.e38049fc9cbed5d3.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.e4237a1810351d97.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.ebc34a47c755145e.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.edb80959a935d9df.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.ef8a5c0c26519f47.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.f3dc0b3fae053d61.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.f70e7d1e4de91ec1.hot-update.js                                                                                       0              3              9
./.next-dev/static/webpack/webpack.fc23636ffb8c9634.hot-update.js                                                                                       0              3              9
./app/(reader)/article/[id]/page.tsx                                                                                                                    1              0              9
./app/(reader)/main/search/page.tsx                                                                                                                     1              0              9
./lib/utils/formatNumber.ts                                                                                                                             0              1              9
./.idea/modules.xml                                                                                                                                     0              0              8
./auth.ts                                                                                                                                               0              0              8
./lib/constants/lokswamiAi.ts                                                                                                                           0              0              8
./scripts/clean-next-artifacts.js                                                                                                                       3              0              8
./.next-dev/static/chunks/fallback/_app-pages-browser_node_modules_next_dist_client_dev_noop-turbopack-hmr_js.js                                        4             11              7
./.next-dev/static/chunks/fallback/_pages-dir-browser_node_modules_next_dist_pages__app_js.js                                                           4             11              7
./.next-dev/static/webpack/app/(admin)/admin/articles/page.9e14e52d294ada60.hot-update.js                                                               4             11              7
./.next-dev/static/webpack/app/(admin)/admin/layout.9562d589838b7dce.hot-update.js                                                                      4             11              7
./.next-dev/static/webpack/app/layout.051d3aae95370958.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.1bfbf6a17610820c.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.1ce9ea0d74464028.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.1dc073a467963e57.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.2318831f9e216062.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.297696e00d49a2c9.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.2cbf3afe96915789.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.2eb7cdbdfb98a7c1.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.385c336cd08bc904.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.39afacd0f0fa06bc.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.40220397d353ac06.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.4bb0623e77df59a3.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.4bb707e08a24ad9f.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.569af71dafa44ce5.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.5717eefbc712b04c.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.5ad39c5cbfb52d2e.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.5f5d4881cedb7495.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.6079fbd48d2c3f3a.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.64a85516d2fc37da.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.6cccc67a444c0ff3.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.6d5196688154f52d.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.6ec8621d3d5ba8b7.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.70fc3f505edf9c23.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.7bcd72198add8db2.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.83e48ad5d06700c4.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.84cee66af2124bb6.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.9562d589838b7dce.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.99232fbc0422908d.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.9cb82b3f8172db46.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.9e14e52d294ada60.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.a29b14495ba58498.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.a696db7fc8142dea.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.a9078f7022724567.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.ab482c08f0564550.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.ab54aa685a2b5311.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.bd51c74ff45880cf.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.c69ea8eb7d74cd60.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.cbd203e07b9917cd.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.cf4b2a392517e326.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.d037fcc576ae71fc.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.df540ffb54505dd0.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.e001413319971939.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.e201e31d35f4a3f7.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.e38049fc9cbed5d3.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.e4237a1810351d97.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.ebc34a47c755145e.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.f3dc0b3fae053d61.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.f70e7d1e4de91ec1.hot-update.js                                                                                    4             11              7
./.next-dev/static/webpack/app/layout.fc23636ffb8c9634.hot-update.js                                                                                    4             11              7
./lib/auth/clientToken.ts                                                                                                                               2              2              7
./lib/models/Tag.ts                                                                                                                                     2              0              7
./.idea/inspectionProfiles/Project_Default.xml                                                                                                          0              0              6
./.idea/misc.xml                                                                                                                                        0              0              6
./.idea/vcs.xml                                                                                                                                         0              0              6
./.next-dev/server/middleware-manifest.json                                                                                                             0              0              6
./lib/auth/cookies.ts                                                                                                                                   2              0              6
./postcss.config.js                                                                                                                                     0              0              6
./.next-dev/server/pages-manifest.json                                                                                                                  0              0              5
./.next-dev/server/server-reference-manifest.json                                                                                                       0              0              5
./.next-dev/static/webpack/app/(admin)/admin/page.297696e00d49a2c9.hot-update.js                                                                        5             11              5
./app/(reader)/main/page.tsx                                                                                                                            2              0              5
./lib/utils/cn.ts                                                                                                                                       1              0              5
./app/(admin)/admin/settings/page.tsx                                                                                                                   1              0              4
./app/(auth)/login/page.tsx                                                                                                                             1              0              4
./app/(marketing)/about/page.tsx                                                                                                                        1              0              4
./app/(marketing)/advertise/page.tsx                                                                                                                    1              0              4
./app/(marketing)/careers/page.tsx                                                                                                                      1              0              4
./app/(marketing)/contact/page.tsx                                                                                                                      1              0              4
./app/(marketing)/page.tsx                                                                                                                              1              0              4
./app/(reader)/business/page.tsx                                                                                                                        1              0              4
./app/(reader)/education/page.tsx                                                                                                                       1              0              4
./app/(reader)/entertainment/page.tsx                                                                                                                   1              0              4
./app/(reader)/health/page.tsx                                                                                                                          1              0              4
./app/(reader)/lifestyle/page.tsx                                                                                                                       1              0              4
./app/(reader)/main/news/page.tsx                                                                                                                       1              0              4
./app/(reader)/news/page.tsx                                                                                                                            1              0              4
./app/(reader)/science/page.tsx                                                                                                                         1              0              4
./app/(reader)/sports/page.tsx                                                                                                                          1              0              4
./app/(reader)/technology/page.tsx                                                                                                                      1              0              4
./app/(reader)/world/page.tsx                                                                                                                           1              0              4
./app/api/auth/[...nextauth]/route.ts                                                                                                                   1              0              2
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(admin)/admin/ai/page-ac8fc919507acd0c.js                                                0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(admin)/admin/articles/[id]/edit/page-5eb1fc7df080ff1c.js                                0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(admin)/admin/articles/page-3ecba769b8707a1e.js                                          0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(admin)/admin/epapers/[id]/page-828156a1e3c47393.js                                      0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(admin)/admin/epapers/[id]/page/[pageNumber]/page-f90145a3c6bbbfc0.js                    0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(reader)/main/article/[id]/page-8d045a24e0946f3d.js                                      0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(reader)/main/epaper/page-819c53950ed46e99.js                                            0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/(reader)/main/layout-c9e171934c1b71c5.js                                                 0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/chunks/app/sitemap.xml/route-43d9365430df130e.js                                                    0              0              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/css/ed831cdbb28ab139.css                                                                            0              2              1
./.hostinger/static-snapshots/v44H6uGmf-5zP_7oh7VmH/v44H6uGmf-5zP_7oh7VmH/_buildManifest.js                                                             0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/1255-b7893a119b45229a.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/1646.a93085a0445ba909.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/2619-04bc32f026a0d946.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/3688-fe96ab9129dcdaa1.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/39-6b653768e5375911.js                                                                       0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/391-8ffac3c62b3dd7fe.js                                                                      0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/4bd1b696-100b9d70ed4e49c1.js                                                                 0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/5139.e4ff9cc3669129ed.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/5239-c83e01af3aea144c.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/5265-bcec994a838a1159.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/5858-267230ce369da565.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/5937-a37d798cf08beeb6.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/6084-88387cb8a76196cf.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/7119-3957c0beb3b45a29.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/8347-2cdd515f34b89f12.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/9160-1cb78b14022832d0.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/936-0d0aff3a43a60e89.js                                                                      0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/9420-0f79dff52e1f65d8.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/9581-b3a2564b9be0fb91.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/9776-d2e1b2fcbc53755b.js                                                                     0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/ai/page-20bb494bb971fe4d.js                                                0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/articles/[id]/edit/page-f2ae9c128b09da4d.js                                0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/articles/new/page-d7fa5a6f11f39113.js                                      0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/articles/page-236b775603b2f052.js                                          0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/categories/page-e195d324768ee57f.js                                        0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/contact-messages/page-f33affbafbab5a08.js                                  0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/epapers/[id]/edit/page-0f60c9986403af30.js                                 0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/epapers/[id]/page-c93d3dbfd640ef2f.js                                      0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/epapers/[id]/page/[pageNumber]/page-87f4ce2d270fa472.js                    0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/epapers/new/page-bad100ba6802be31.js                                       0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/epapers/page-dde5a12220196a92.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/layout-cea4918a0588297a.js                                                 0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/media/page-7879ad753fb3f2f5.js                                             0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/settings/page-8405c514e125f7de.js                                          0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/stories/[id]/edit/page-b0f5b395016e52a7.js                                 0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/stories/new/page-1457cbe2797f69d8.js                                       0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/stories/page-0fb6d80af8e48b4c.js                                           0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/team/page-367cbc81450f13b9.js                                              0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/videos/[id]/edit/page-c0d173ec27b46f3f.js                                  0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/videos/new/page-bed1592926a996e1.js                                        0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/admin/videos/page-49221d7edacb78f3.js                                            0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(admin)/layout-b174dbab41b5760d.js                                                       0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(auth)/signin/page-f7fea7ff5975c2b9.js                                                   0              0              1
./.hostinger/static-snapshots/y6XMA5rFK6C-B6tfz7NAz/chunks/app/(marketing)/digital-newsroom/page-89bccc2831b69a42.js                                    0              0              1
